band,confidence,entry_date,exit_date,exit_price,holding_days,mae_r,market_regime,market_regime_score,mfe_r,momentum_score,r_multiple,relative_strength_score,return_pct,sector,signal_date,stop_hit,support_resistance_score,ticker,tp1_hit,tp2_hit,trend_score,verdict,volatility_score,volume_score
0-59,53,2025-05-14,2025-05-15,272.74,2,-1.8376435014316483,Risk-on,65,0.033585729889001756,20,-1.015251882799174,0,-12.493960181041437,Health Care,2025-05-13,True,100,UNH,False,False,25,SKIP,70,100
60-74,71,2025-05-14,2025-06-26,112.32492065429688,30,-0.4905163400789111,Risk-on,65,1.6182479604464437,20,1.0163537399987639,61,3.4919768934025,Utilities,2025-05-13,False,100,DUK,False,False,65,WATCH,90,100
60-74,72,2025-05-15,2025-06-05,143.58,15,-0.11233704564389377,Risk-on,65,0.2084316157013205,90,0.1976908443608011,52,6.807186129307614,Technology,2025-05-14,False,25,NVDA,True,True,85,WATCH,90,85
60-74,69,2025-05-15,2025-06-18,270.08,24,-0.2264452509311216,Risk-on,65,0.21651176149047913,90,0.18202988501756331,49,3.341651825198508,Financials,2025-05-14,False,25,JPM,True,True,100,WATCH,90,45
0-59,50,2025-05-16,2025-06-30,303.8327941894531,30,-0.17670207931871193,Risk-on,65,0.7763887543957755,20,0.5866466888778082,0,12.225386712535038,Health Care,2025-05-15,False,100,UNH,False,False,25,SKIP,40,100
60-74,74,2025-05-16,2025-05-27,237.24,7,-0.026392362352175645,Risk-on,65,0.2167514204606994,60,0.15129016944898155,76,3.988266504795178,Industrials,2025-05-15,False,25,GE,True,True,100,WATCH,90,85
60-74,70,2025-05-20,2025-06-11,470.85,16,-0.06329244884344122,Risk-on,90,0.18006291579542577,60,0.1636668720807505,78,3.9188262640974894,Technology,2025-05-19,False,25,MSFT,True,True,100,WATCH,90,45
75-89,75,2025-05-20,2025-06-05,168.29,12,-0.10775763106418107,Risk-on,90,0.32818379004493936,100,0.2792740191358232,39,7.265610514153531,Technology,2025-05-19,False,25,ORCL,True,True,85,BUY,90,85
60-74,65,2025-05-20,2025-07-02,219.9199981689453,30,-0.1557355169316376,Risk-on,90,0.4319231823205106,100,0.33406315857528307,44,7.210891750707181,Consumer Discretionary,2025-05-19,False,25,AMZN,True,False,85,WATCH,90,20
60-74,72,2025-05-20,2025-06-24,45.62,24,-0.2609357283922003,Risk-on,90,0.3293892673593074,90,0.251980191670374,53,4.896987687354443,Financials,2025-05-19,False,25,BAC,True,True,100,WATCH,90,45
75-89,77,2025-05-20,2025-06-23,631.13,23,-0.21118110737410978,Risk-on,90,0.3519963894400992,100,0.31184951002555505,47,6.2059096148154,Financials,2025-05-19,False,25,GS,True,True,100,BUY,90,70
60-74,71,2025-05-20,2025-06-30,224.6,28,-0.0909902461568965,Risk-on,90,0.2922907260969693,100,0.23963877240094011,67,3.7395444197370904,Industrials,2025-05-19,False,25,HON,True,True,100,WATCH,90,20
60-74,73,2025-05-20,2025-07-02,351.4440002441406,30,-0.5987002631157844,Risk-on,90,0.1367221459098196,90,-0.2621018335754758,61,-3.9313981765818475,Financials,2025-05-19,False,25,V,True,False,100,WATCH,90,45
0-59,58,2025-05-20,2025-06-10,176.58,15,-0.14280775903972628,Risk-on,90,0.5855859491785047,100,0.41267179783545893,36,6.270439127387985,Communication Services,2025-05-19,False,25,GOOGL,True,True,60,SKIP,90,20
0-59,56,2025-05-21,2025-07-03,212.70616149902344,30,-0.5801307420140702,Risk-on,90,0.46053772473500393,90,0.3859467704067007,18,3.8283774550332916,Technology,2025-05-20,False,25,AAPL,True,False,50,SKIP,90,45
75-89,77,2025-05-21,2025-07-03,362.0538940429687,30,-0.8304228621964622,Risk-on,90,0.10663772673210661,100,-0.13550815853472753,43,-1.3039904190119065,Consumer Discretionary,2025-05-20,False,25,HD,False,False,85,BUY,90,100
0-59,47,2025-05-21,2025-07-03,775.186279296875,30,-0.5023960612641916,Risk-on,90,1.014329570492033,20,0.41472421740290377,16,4.2436921933960035,Health Care,2025-05-20,False,100,LLY,False,False,25,SKIP,90,20
0-59,54,2025-05-21,2025-06-17,110.81,19,-0.5986393993575965,Risk-on,90,1.8260875995734327,55,1.6837231662502536,43,9.122971270260855,Energy,2025-05-20,False,70,XOM,True,True,25,SKIP,90,45
60-74,70,2025-05-21,2025-06-24,364.08,23,-0.16841387337890115,Risk-on,90,0.4347839846899647,100,0.33726485673927975,55,6.105347129054814,Industrials,2025-05-20,False,25,CAT,True,True,85,WATCH,90,45
60-74,68,2025-05-21,2025-07-03,69.38497161865234,30,-0.5193252652440767,Risk-on,90,0.2619564187060203,90,-0.002562666024765813,52,-0.01690251246494764,Consumer Staples,2025-05-20,False,25,KO,False,False,100,WATCH,90,20
60-74,67,2025-05-21,2025-07-03,71.80089569091797,30,-0.902594181066079,Risk-on,90,0.15905974368852177,100,0.019607859022652288,60,0.2997975686235433,Utilities,2025-05-20,False,25,NEE,True,False,85,WATCH,90,20
60-74,69,2025-05-21,2025-06-06,692.31,12,-0.06630434119978883,Risk-on,90,0.49578083249765126,100,0.4325064502593382,44,9.75793059385994,Communication Services,2025-05-20,False,25,META,True,True,100,WATCH,90,20
60-74,69,2025-05-21,2025-06-04,466.92,10,-0.09754413885126585,Risk-on,90,0.5788516066397227,100,0.48606022553583933,47,3.6840863019516994,Materials,2025-05-20,False,25,LIN,True,True,100,WATCH,90,20
0-59,56,2025-05-22,2025-06-17,141.7,18,-0.19777191523366375,Risk-on,90,2.2922418262369275,40,1.888569047120728,30,9.103229756738475,Energy,2025-05-21,False,85,CVX,True,True,25,SKIP,90,70
0-59,52,2025-05-22,2025-07-07,102.99341583251952,30,-0.2136783967751805,Risk-on,90,0.7774252785537413,75,0.27390634190311386,26,2.2041191938923617,Real Estate,2025-05-21,False,70,PLD,False,False,25,SKIP,90,20
0-59,50,2025-05-23,2025-07-08,151.99229431152344,30,-0.2604735655779652,Risk-on,90,0.5689328695341079,55,0.35300374847681143,36,2.4424745235081065,Health Care,2025-05-22,False,25,JNJ,True,False,40,SKIP,90,45
0-59,59,2025-05-23,2025-07-08,212.4915008544922,30,-0.15037819178839087,Risk-on,90,0.7293642515911849,35,0.4635557010144388,58,4.115227913764526,Real Estate,2025-05-22,False,70,AMT,True,False,65,SKIP,90,20
75-89,77,2025-05-28,2025-06-04,249.21,6,-0.007874549461563823,Risk-on,90,0.2138702761153811,60,0.1619054498837171,87,3.4922322114356223,Industrials,2025-05-27,False,25,GE,True,True,100,BUY,90,85
75-89,78,2025-05-29,2025-07-11,313.510009765625,30,-0.8026144612193066,Risk-on,90,0.0194631253547038,100,-0.4579418118813239,100,-14.40371145027362,Consumer Discretionary,2025-05-28,False,25,TSLA,True,False,100,BUY,90,45
60-74,67,2025-05-29,2025-07-11,93.6172866821289,30,-0.5046872837707,Risk-on,90,0.3814332757289567,80,-0.41228275439251433,51,-3.553372235300708,Consumer Staples,2025-05-28,False,25,WMT,True,False,100,WATCH,90,20
75-89,78,2025-06-02,2025-07-15,962.2633056640624,30,-0.8803811954316888,Risk-on,90,0.411510322014044,80,-0.8806677713288849,46,-6.678615346363754,Consumer Staples,2025-05-30,False,25,COST,True,False,100,BUY,90,100
75-89,76,2025-06-03,2025-06-04,259.38,2,-0.01254590525736401,Risk-on,90,0.23726602088441232,60,0.17420361284828714,99,4.467667438722012,Technology,2025-06-02,False,25,AVGO,True,True,100,BUY,90,70
75-89,81,2025-06-05,2025-06-30,274.85,17,-0.29404190100721617,Risk-on,90,0.20451926285626296,60,0.185934249656554,100,5.281039138569111,Technology,2025-06-04,False,25,AVGO,True,True,100,BUY,90,100
60-74,72,2025-06-05,2025-07-14,259.25,26,-0.3996921501546601,Risk-on,90,0.2009047912696755,60,0.15361305102692627,97,3.0986239104275,Industrials,2025-06-04,False,25,GE,True,True,100,WATCH,90,45
75-89,77,2025-06-05,2025-07-18,458.8336486816406,30,-0.4649207463175836,Risk-on,90,0.0979125539065391,100,-0.2220370010752175,45,-2.1437037145684026,Materials,2025-06-04,False,25,LIN,True,False,100,BUY,90,70
75-89,76,2025-06-06,2025-06-25,150.94,13,-0.05165171323717032,Risk-on,90,0.35643809778382507,100,0.2483336254618427,79,5.8047959915907725,Technology,2025-06-05,False,25,NVDA,True,True,100,BUY,90,45
60-74,74,2025-06-06,2025-06-09,176.1,2,-0.04652722743049306,Risk-on,90,0.15105887210736985,90,0.13192019501911723,65,2.32413113336454,Technology,2025-06-05,False,25,ORCL,True,True,100,WATCH,90,45
60-74,74,2025-06-09,2025-06-27,727.48,14,-0.15077683800655212,Risk-on,90,0.2858195885866832,90,0.23202320909900612,69,4.319848682005913,Communication Services,2025-06-06,False,25,META,True,True,100,WATCH,90,45
60-74,74,2025-06-10,2025-06-12,182.5,3,-0.12240934271165071,Risk-on,90,0.8589204792116599,60,0.23691904671607308,74,3.8305292714902275,Technology,2025-06-09,False,25,ORCL,True,True,100,WATCH,90,70
75-89,76,2025-06-11,2025-07-21,187.81,27,-0.5968546885523968,Risk-on,90,0.34856044972677874,100,0.2712824678767236,54,4.513338535458242,Communication Services,2025-06-10,False,25,GOOGL,True,True,85,BUY,90,85
60-74,72,2025-06-12,2025-06-23,482.05,7,-0.07500354403697515,Risk-on,90,0.3410293074772879,70,0.26430013081334275,82,2.03716143743791,Technology,2025-06-11,False,25,MSFT,True,True,100,WATCH,90,45
75-89,81,2025-06-13,2025-06-13,208.14,1,-0.00882625390953831,Risk-on,90,0.2738813946405523,60,0.16276206315052033,100,4.396145614205542,Technology,2025-06-12,False,25,ORCL,True,True,100,BUY,90,100
75-89,81,2025-06-16,2025-06-30,223.24,10,-0.16047448260743372,Risk-on,90,0.222281967945209,60,0.18657890412215034,100,5.868555034748068,Technology,2025-06-13,False,25,ORCL,True,True,100,BUY,90,100
60-74,71,2025-06-18,2025-07-31,108.19126892089844,30,-0.46122558884293235,Risk-on,90,0.14005432133744494,90,-0.19962640983164864,41,-2.837444510090604,Energy,2025-06-17,False,25,XOM,True,False,85,WATCH,90,70
60-74,72,2025-06-18,2025-07-10,148.23,15,-0.3656743296428218,Risk-on,90,0.29631752837160996,90,0.23743367005096794,24,3.089745238753269,Energy,2025-06-17,False,25,CVX,True,True,85,WATCH,90,85
75-89,78,2025-06-20,2025-06-26,278.31,5,-0.1395562740607398,Risk-on,90,0.5314957337757495,80,0.3387157806269394,62,3.167208998179817,Financials,2025-06-18,False,25,JPM,True,True,100,BUY,90,85
75-89,79,2025-06-24,2025-06-27,494.8,4,-0.04841292887547429,Risk-on,90,0.20431687255657785,70,0.1732677426290646,87,1.7518202490507884,Technology,2025-06-23,False,25,MSFT,True,True,100,BUY,90,85
75-89,78,2025-06-24,2025-06-25,654.72,2,-0.01666637135977527,Risk-on,90,0.16634151287897558,90,0.1279315447276129,70,1.8021322738531866,Financials,2025-06-23,False,25,GS,True,True,100,BUY,90,70
75-89,77,2025-06-25,2025-07-02,47.45,6,-0.030891081281196314,Risk-on,90,0.45847603973141016,90,0.38486393919454376,59,3.830731617126463,Financials,2025-06-24,False,25,BAC,True,True,100,BUY,90,70
75-89,81,2025-06-25,2025-06-27,379.79,3,-0.08662923466998809,Risk-on,90,0.33703401521425297,90,0.2513757886902205,58,2.858686037807119,Industrials,2025-06-24,False,25,CAT,True,True,100,BUY,90,100
75-89,83,2025-06-26,2025-07-03,160.26,6,-0.16211270229086375,Risk-on,90,0.17467606505370972,90,0.14546611250859673,100,2.626541961270186,Technology,2025-06-25,False,25,NVDA,True,True,100,BUY,90,85
60-74,70,2025-06-26,2025-06-27,676.84,2,-0.004651364599090534,Risk-on,90,0.24280300879208172,60,0.18957011129753823,79,2.7048553812113862,Financials,2025-06-25,False,25,GS,True,True,100,WATCH,90,45
60-74,73,2025-06-27,2025-07-03,289.63,5,-0.028868770519616782,Risk-on,90,0.3755284955666562,60,0.31804894990023935,70,3.517155155196963,Financials,2025-06-26,False,25,JPM,True,True,100,WATCH,90,70
60-74,62,2025-06-27,2025-08-01,117.91,25,-0.15855473018597585,Risk-on,90,1.4091931088325922,55,1.0956448170389113,25,4.805119379228678,Utilities,2025-06-26,False,25,DUK,True,True,75,WATCH,90,70
75-89,80,2025-06-30,2025-07-17,505.66,13,-0.17034822541938904,Risk-on,90,0.31896619614479804,60,0.2261808253316735,92,2.2931262638742456,Technology,2025-06-27,False,25,MSFT,True,True,100,BUY,90,100
75-89,79,2025-06-30,2025-07-02,700.51,3,-0.10049729459514045,Risk-on,90,0.02941602512618828,60,-0.010357799092484467,78,-0.20215855502949176,Financials,2025-06-27,False,25,GS,True,True,100,BUY,90,100
75-89,77,2025-06-30,2025-07-02,393.01,3,-0.04040334196912153,Risk-on,90,0.21763913474230986,60,0.1921012909215409,63,2.77171040976549,Industrials,2025-06-27,False,25,CAT,True,True,100,BUY,90,100
75-89,81,2025-06-30,2025-07-31,756.82,23,-0.4053842206049277,Risk-on,90,0.3005375625564554,90,0.09714636509632942,83,1.7282338463678517,Communication Services,2025-06-27,False,25,META,True,True,100,BUY,90,85
75-89,77,2025-07-01,2025-07-21,287.37,14,-0.27117581518435613,Risk-on,90,0.36536991241809297,90,0.32819062522863696,100,5.23585654467918,Technology,2025-06-30,False,25,AVGO,True,True,100,BUY,90,45
75-89,85,2025-07-01,2025-07-08,235.9,5,-0.04705897954631603,Risk-on,90,0.3344648274689358,90,0.2919121507838058,100,8.76329364131318,Technology,2025-06-30,False,25,ORCL,True,True,100,BUY,90,100
0-59,46,2025-07-01,2025-07-24,273.06,17,-1.0678067912572151,Risk-on,90,0.45425728631009576,55,-1.0186596627896076,0,-10.362941355515884,Health Care,2025-06-30,True,25,UNH,True,False,50,SKIP,90,20
75-89,79,2025-07-01,2025-07-01,231.01,1,-0.028359659126828248,Risk-on,90,0.29004343568947494,100,0.25949639914306966,46,1.9843302716499156,Industrials,2025-06-30,False,25,HON,True,True,100,BUY,90,85
75-89,79,2025-07-02,2025-08-11,208.56,28,-1.0616800051735793,Risk-on,90,0.15171439815845997,90,-1.0200121057050466,56,-9.708804248591406,Industrials,2025-07-01,True,25,HON,True,False,100,BUY,90,85
60-74,70,2025-07-03,2025-07-24,231.17,15,-0.15307320654916576,Risk-on,90,0.6151516561588984,100,0.3841551971367885,54,3.9588813765009787,Consumer Discretionary,2025-07-02,False,25,AMZN,True,True,100,WATCH,90,20
60-74,74,2025-07-03,2025-08-14,46.692867279052734,30,-0.6635888738633409,Risk-on,90,0.05270502350613973,60,-0.21381338106225348,79,-2.7793212532713025,Financials,2025-07-02,False,25,BAC,True,False,100,WATCH,90,70
75-89,78,2025-07-03,2025-08-12,725.34,28,-0.17701883454144027,Risk-on,90,0.22596804677337443,60,0.15751731008892528,100,3.101818814417965,Financials,2025-07-02,False,25,GS,True,True,100,BUY,90,85
75-89,75,2025-07-03,2025-07-10,404.28,5,-0.1771633249886025,Risk-on,90,0.20689824572488977,60,0.15236382616891214,89,2.3766084869452695,Industrials,2025-07-02,False,25,CAT,True,True,100,BUY,90,70
60-74,64,2025-07-03,2025-08-14,343.38555908203125,30,-0.8937690630822449,Risk-on,90,0.16775398177858497,50,-0.3212788530765539,30,-2.641251055998421,Financials,2025-07-02,False,50,V,False,False,100,WATCH,90,20
0-59,59,2025-07-07,2025-08-08,220.46,25,-0.4846506826811264,Risk-on,90,0.7821223539496108,100,0.3484343648327636,45,3.813294410143136,Technology,2025-07-03,False,25,AAPL,True,True,60,SKIP,90,20
60-74,73,2025-07-07,2025-07-11,166.81,5,-0.038328830276436014,Risk-on,90,0.3922627993778892,90,0.3439742439984207,100,5.324623659185488,Technology,2025-07-03,False,25,NVDA,True,True,100,WATCH,90,20
60-74,63,2025-07-07,2025-08-07,379.87,24,-0.5515372541126395,Risk-on,90,0.5968661210906412,100,0.5308498096199235,20,4.8555632580600765,Consumer Discretionary,2025-07-03,False,25,HD,True,True,85,WATCH,90,20
60-74,66,2025-07-07,2025-08-15,285.0370178222656,30,-0.3574855362474902,Risk-on,90,0.13961389508002248,60,-0.13016309828566516,72,-1.8596977024458567,Financials,2025-07-03,False,25,JPM,True,False,100,WATCH,90,20
0-59,58,2025-07-07,2025-08-07,723.8,24,-2.8354729023192093,Risk-on,90,0.7507094665239579,70,-1.028954668692778,13,-6.870078779678581,Health Care,2025-07-03,True,70,LLY,False,False,60,SKIP,90,20
60-74,65,2025-07-07,2025-08-15,67.99434661865234,30,-0.948291563871833,Risk-on,90,0.0,100,-0.42089774284488723,7,-2.2785483734977423,Consumer Staples,2025-07-03,False,25,KO,False,False,100,WATCH,90,20
60-74,68,2025-07-07,2025-07-23,76.18,13,-0.27193883854275425,Risk-on,90,0.5185667066403793,100,0.49372968929504424,30,6.098626305603768,Utilities,2025-07-03,False,25,NEE,True,True,100,WATCH,90,20
0-59,54,2025-07-08,2025-08-18,102.13134765625,30,-0.45291674138997834,Risk-on,90,1.570039483955909,75,-0.12116740956766912,42,-0.6272836641350867,Real Estate,2025-07-07,False,25,PLD,True,False,40,SKIP,90,45
60-74,72,2025-07-09,2025-07-29,249.91,15,-0.13984692578904842,Risk-on,90,0.2507075542109733,60,0.23953601238413158,100,7.290650896802461,Technology,2025-07-08,False,25,ORCL,True,True,100,WATCH,90,45
60-74,71,2025-07-09,2025-07-16,157.11,6,-0.11168784280089891,Risk-on,90,1.0722401947365277,100,0.507329017179771,24,3.1121007266408593,Health Care,2025-07-08,False,25,JNJ,True,True,100,WATCH,90,45
60-74,71,2025-07-09,2025-07-22,223.1,10,-0.14877841475050319,Risk-on,90,0.7730914547321074,100,0.6951606013838637,28,5.2073974948007296,Real Estate,2025-07-08,False,25,AMT,True,True,100,WATCH,90,45
60-74,70,2025-07-11,2025-08-21,150.9590301513672,30,-0.5017500074269955,Risk-on,90,0.26715579799915695,100,0.16663883778249147,48,1.6861312617126594,Energy,2025-07-10,False,25,CVX,True,False,85,WATCH,90,45
75-89,78,2025-07-11,2025-07-23,417.77,9,-0.06678192886765613,Risk-on,90,0.4067633839792496,60,0.2803468992839908,92,4.090524411505578,Industrials,2025-07-10,False,25,CAT,True,True,100,BUY,90,85
75-89,76,2025-07-14,2025-07-17,173.34,4,-0.11702990990264563,Risk-on,90,0.29685877907632774,60,0.26521491662899,100,4.70175573650085,Technology,2025-07-11,False,25,NVDA,True,True,100,BUY,90,70
0-59,59,2025-07-14,2025-08-22,340.010009765625,30,-0.41525626772281654,Risk-on,90,0.6433241898646348,35,0.444107884728759,64,6.751804328188718,Consumer Discretionary,2025-07-11,False,70,TSLA,False,False,65,SKIP,90,20
60-74,61,2025-07-14,2025-08-06,101.04,18,-0.05487903613242558,Risk-on,90,2.827467928298577,20,2.207759016270018,19,7.5415529832834425,Consumer Staples,2025-07-11,False,100,WMT,True,True,65,WATCH,90,45
75-89,82,2025-07-15,2025-07-17,269.69,3,-0.14982178173814217,Risk-on,90,0.22244595795972497,100,0.16458398291624898,100,2.4512260409477893,Industrials,2025-07-14,False,25,GE,True,True,100,BUY,90,70
0-59,56,2025-07-16,2025-07-22,939.08,5,-1.1292608485744435,Risk-on,90,0.04629401035224106,20,-1.0793456495788993,8,-2.686755674354172,Consumer Staples,2025-07-15,True,100,COST,False,False,50,SKIP,90,45
75-89,77,2025-07-17,2025-08-04,166.27,13,-0.05400370296959558,Risk-on,90,0.4452710110311555,90,0.3835358298218628,18,4.182959407004249,Health Care,2025-07-16,False,25,JNJ,True,True,100,BUY,90,100
60-74,69,2025-07-18,2025-07-31,518.83,10,-0.27947928198284006,Risk-on,90,0.8105859588552184,40,0.14333576810831045,91,1.3986224256815216,Technology,2025-07-17,False,25,MSFT,True,True,100,WATCH,90,45
60-74,72,2025-07-18,2025-07-31,179.85,10,-0.249677880821836,Risk-on,90,0.26131668390132734,60,0.1640231996919452,100,3.4588230211683135,Technology,2025-07-17,False,25,NVDA,True,True,100,WATCH,90,45
75-89,85,2025-07-18,2025-08-28,274.6054382324219,30,-0.26300709207117184,Risk-on,90,0.3862439700618039,100,0.24010124040280256,87,3.7380570393568964,Industrials,2025-07-17,False,25,GE,True,False,100,BUY,90,100
60-74,65,2025-07-21,2025-08-29,471.9372863769531,30,-0.801456593140171,Risk-on,90,1.0639518159666566,35,0.6092503481279273,23,2.601644971091825,Materials,2025-07-18,False,50,LIN,True,False,75,WATCH,90,85
75-89,78,2025-07-22,2025-07-29,299.54,6,-0.29202751711093977,Risk-on,90,0.28417868183022454,100,0.2635553689466075,100,4.639235477303203,Technology,2025-07-21,False,25,AVGO,True,True,100,BUY,90,45
75-89,77,2025-07-22,2025-07-24,196.06,3,-0.11860490055172597,Risk-on,90,0.18222705806995007,90,0.13293260089492395,58,2.419338131389688,Communication Services,2025-07-21,False,25,GOOGL,True,True,100,BUY,90,70
0-59,54,2025-07-23,2025-09-03,945.77197265625,30,-0.7706728774162137,Risk-on,90,2.496788855606965,20,0.27417681458911736,14,0.6735712509807891,Consumer Staples,2025-07-22,False,100,COST,False,False,40,SKIP,90,45
75-89,79,2025-07-23,2025-07-30,202.38,6,-1.1216770503372713,Risk-on,90,0.15699435357868458,100,-1.0211555184573378,43,-9.218069262731552,Real Estate,2025-07-22,True,25,AMT,True,False,100,BUY,90,85
75-89,78,2025-07-24,2025-07-31,435.63,6,-0.04014840951555491,Risk-on,90,0.20262028855296854,60,0.1666722287811621,99,2.6754622231257184,Industrials,2025-07-23,False,25,CAT,True,True,100,BUY,90,85
75-89,75,2025-07-24,2025-09-04,69.40821838378906,30,-0.3939409122739093,Risk-on,90,0.5354647678839521,75,-0.20353400893235513,41,-2.3199970965032537,Utilities,2025-07-23,False,50,NEE,False,False,75,BUY,90,100
75-89,75,2025-07-25,2025-09-05,232.3300018310547,30,-0.8210088608370347,Risk-on,90,0.16462039757758523,100,-0.01847909593506957,68,-0.20262691874992825,Consumer Discretionary,2025-07-24,False,25,AMZN,True,False,100,BUY,90,45
0-59,57,2025-07-25,2025-07-29,258.85,3,-1.340701328347393,Risk-on,90,0.3255311012042447,20,-1.035611544517312,0,-5.657295031776736,Health Care,2025-07-24,True,100,UNH,False,False,25,SKIP,90,100
75-89,81,2025-07-25,2025-08-15,203.99,16,-0.1539330503058936,Risk-on,90,0.5195269539580835,90,0.4376155565722785,61,6.299227080128948,Communication Services,2025-07-24,False,25,GOOGL,True,True,100,BUY,90,100
75-89,81,2025-07-30,2025-08-13,311.35,11,-0.3551273264869513,Risk-on,90,0.4538841816128016,90,0.355877724377847,100,5.2882077614601135,Technology,2025-07-29,False,25,AVGO,True,True,100,BUY,90,70
60-74,70,2025-07-30,2025-09-10,259.69,30,-0.7330167063099731,Risk-on,90,2.3710318287219114,70,0.3270616286594067,100,5.376223183877095,Technology,2025-07-29,False,25,ORCL,True,True,100,WATCH,90,20
0-59,57,2025-07-30,2025-08-01,240.84,3,-1.7193043918295725,Risk-on,90,0.0962245913625676,20,-1.029033876089443,0,-6.85248799072688,Health Care,2025-07-29,True,100,UNH,False,False,25,SKIP,90,100
60-74,71,2025-07-31,2025-08-14,193.77,11,-1.0766738391422412,Risk-on,90,1.6588396321756864,40,-1.0673296897471811,12,-3.1240583520758975,Real Estate,2025-07-30,True,100,AMT,False,False,65,WATCH,90,100
75-89,78,2025-08-01,2025-09-12,506.6910095214844,30,-0.7928197812973082,Risk-on,90,0.056180533649630625,60,-0.4817658616733458,70,-4.7780445070085715,Technology,2025-07-31,False,25,MSFT,False,False,100,BUY,90,100
75-89,80,2025-08-01,2025-09-12,177.59349060058594,30,-0.4601514076357574,Risk-on,90,0.46907112947102964,70,0.15028614585629801,100,1.89518247080538,Technology,2025-07-31,False,25,NVDA,True,False,100,BUY,90,85
60-74,72,2025-08-01,2025-09-12,109.7066650390625,30,-0.9120304934636064,Risk-on,90,0.594839623145241,70,0.12891427904523825,38,0.8231965901670592,Energy,2025-07-31,False,25,XOM,True,False,100,WATCH,90,70
75-89,80,2025-08-01,2025-09-12,427.6702880859375,30,-0.4338692587254585,Risk-on,90,0.2507829800115389,60,0.06946011379089077,97,0.8141252091664903,Industrials,2025-07-31,False,25,CAT,False,False,100,BUY,90,100
75-89,85,2025-08-01,2025-09-12,753.1216430664062,30,-0.41640189760199253,Risk-on,90,0.37156162298893586,100,-0.07440862824473427,87,-0.9245754922457328,Communication Services,2025-07-31,False,25,META,True,False,100,BUY,90,100
0-59,57,2025-08-04,2025-09-09,315.61,26,-0.08470432445177915,Risk-on,90,6.813650553405941,20,5.117927118747267,0,35.71966226699551,Health Care,2025-08-01,False,100,UNH,True,True,25,SKIP,90,100
75-89,80,2025-08-04,2025-08-05,121.84,2,-0.03934273237837979,Risk-on,90,0.47817020630379004,100,0.2770322349206783,30,2.2396910290857517,Utilities,2025-08-01,False,25,DUK,True,True,100,BUY,90,100
75-89,79,2025-08-05,2025-08-14,171.13,8,-0.048955464965240475,Risk-on,90,0.25573933098078677,100,0.2226014950078351,48,2.5990112204120037,Health Care,2025-08-04,False,25,JNJ,True,True,100,BUY,90,85
75-89,80,2025-08-06,2025-09-17,118.02269744873048,30,-0.3372768074205187,Risk-on,90,0.2003235567559334,100,-0.24215511823945532,35,-2.255032969003473,Utilities,2025-08-05,False,25,DUK,False,False,100,BUY,90,100
75-89,75,2025-08-07,2025-09-17,105.25,29,-0.6952953333277276,Risk-on,90,0.25148250070572103,60,0.21282505916466105,46,2.326890888289928,Consumer Staples,2025-08-06,False,25,WMT,True,True,100,BUY,90,100
60-74,65,2025-08-08,2025-08-13,391.26,4,-0.09171300158501905,Risk-on,90,0.4742332503517174,100,0.3139054937975245,42,3.511771240516116,Consumer Discretionary,2025-08-07,False,25,HD,True,True,85,WATCH,90,20
0-59,58,2025-08-08,2025-09-19,748.3478393554688,30,-0.5483812071541834,Risk-on,90,2.143969451654529,20,1.6844770864003586,6,14.787293648295707,Health Care,2025-08-07,False,100,LLY,False,False,25,SKIP,90,100
75-89,76,2025-08-11,2025-09-04,238.22,18,-0.1267743314743762,Risk-on,90,0.35362593305013146,90,0.30972919423873824,49,4.5576808014395676,Technology,2025-08-08,False,25,AAPL,True,True,85,BUY,90,100
0-59,52,2025-08-12,2025-09-19,202.77,28,-1.1561020792347616,Risk-on,90,1.0501983758294886,20,-1.059757919734469,30,-3.4884601854900152,Industrials,2025-08-11,True,100,HON,False,False,40,SKIP,90,20
75-89,79,2025-08-13,2025-09-10,754.82,20,-0.5556662814467069,Risk-on,90,0.44426681905054777,80,0.3058109568892871,74,2.9948080545013567,Financials,2025-08-12,False,25,GS,True,True,100,BUY,90,85
75-89,82,2025-08-14,2025-09-05,328.37,16,-0.5577504519363676,Risk-on,90,1.0843976970978226,100,0.5066148776335043,100,7.47958095635309,Technology,2025-08-13,False,25,AVGO,True,True,100,BUY,90,70
75-89,76,2025-08-14,2025-09-05,407.75,16,-0.15956510414713948,Risk-on,90,0.38379939390500684,60,0.29381016905766777,49,4.078333505827786,Consumer Discretionary,2025-08-13,False,25,HD,True,True,100,BUY,90,100
60-74,69,2025-08-15,2025-08-27,49.31,9,-0.23569389474664587,Risk-on,90,0.6842046429516081,100,0.6017932312961495,47,5.258334405590933,Financials,2025-08-14,False,25,BAC,True,True,100,WATCH,90,20
60-74,73,2025-08-15,2025-08-20,175.28,4,-0.0431805484186353,Risk-on,90,0.30645249400449226,90,0.2256497063380947,61,2.07587505473017,Health Care,2025-08-14,False,25,JNJ,True,True,100,WATCH,90,45
0-59,59,2025-08-15,2025-09-03,188.05,13,-1.012734792852922,Risk-on,90,1.1693159965396576,20,-1.0445105354475552,22,-4.590192249665864,Real Estate,2025-08-14,True,100,AMT,False,False,40,SKIP,90,70
60-74,60,2025-08-15,2025-09-26,335.3150329589844,30,-0.5010788664663098,Risk-on,90,0.27105320218475326,70,-0.3766632650662035,20,-2.8107033990504036,Financials,2025-08-14,False,25,V,False,False,75,WATCH,90,45
